# roadsetID roadID detectorHalf H1  H2  H3	H4	charge	pXbin	pXmin
78	-72345	B	18	11	10	9	-1	5	2.673
78	-72329	B	18	11	9	9	-1	5	2.867
78	-72328	B	18	11	9	8	-1	5	2.792
78	-72072	B	18	10	9	8	-1	5	2.638
78	-72056	B	18	10	8	8	-1	5	2.619
78	-72055	B	18	10	8	7	-1	5	2.676
78	-72039	B	18	10	7	7	-1	5	2.724
78	-71783	B	18	9	7	7	-1	5	2.748
78	-71782	B	18	9	7	6	-1	5	2.670
78	-71766	B	18	9	6	6	-1	5	2.670
78	-71765	B	18	9	6	5	-1	4	2.409
78	-71509	B	18	8	6	5	-1	4	2.409
78	-71493	B	18	8	5	5	-1	5	2.577
78	-71492	B	18	8	5	4	-1	5	2.588
78	-71476	B	18	8	4	4	-1	5	2.639
78	-71220	B	18	7	4	4	-1	4	2.491
78	-71203	B	18	7	3	3	-1	4	2.400
78	-70930	B	18	6	2	2	-1	4	2.492
78	-70913	B	18	6	1	1	-1	5	2.553
78	-70657	B	18	5	1	1	-1	4	2.374
78	-68812	B	17	13	13	12	-1	6	3.083
78	-68796	B	17	13	12	12	-1	6	3.385
78	-68556	B	17	12	13	12	-1	7	3.714
78	-68540	B	17	12	12	12	-1	7	3.570
78	-68539	B	17	12	12	11	-1	6	3.084
78	-68523	B	17	12	11	11	-1	5	2.792
78	-68522	B	17	12	11	10	-1	5	2.917
78	-68266	B	17	11	11	10	-1	5	2.835
78	-68250	B	17	11	10	10	-1	5	2.798
78	-68249	B	17	11	10	9	-1	5	2.786
78	-68233	B	17	11	9	9	-1	5	2.635
78	-67977	B	17	10	9	9	-1	5	2.693
78	-67976	B	17	10	9	8	-1	4	2.495
78	-67960	B	17	10	8	8	-1	5	2.571
78	-67959	B	17	10	8	7	-1	5	2.536
78	-67703	B	17	9	8	7	-1	4	2.421
78	-67687	B	17	9	7	7	-1	4	2.491
78	-67686	B	17	9	7	6	-1	4	2.360
78	-67670	B	17	9	6	6	-1	4	2.341
78	-67414	B	17	8	6	6	-1	4	2.478
78	-67413	B	17	8	6	5	-1	4	2.369
78	-67397	B	17	8	5	5	-1	4	2.326
78	-67124	B	17	7	4	4	-1	4	2.356
78	-67107	B	17	7	3	3	-1	4	2.425
78	-66851	B	17	6	3	3	-1	4	2.401
78	-66834	B	17	6	2	2	-1	4	2.448
78	-66561	B	17	5	1	1	-1	4	2.355
78	-64443	B	16	12	12	11	-1	5	2.533
78	-64427	B	16	12	11	11	-1	5	2.994
78	-64171	B	16	11	11	11	-1	6	3.137
78	-64170	B	16	11	11	10	-1	5	2.762
78	-64154	B	16	11	10	10	-1	5	2.716
78	-64153	B	16	11	10	9	-1	5	2.637
78	-63898	B	16	10	10	10	-1	6	3.139
78	-63897	B	16	10	10	9	-1	5	2.621
78	-63881	B	16	10	9	9	-1	4	2.352
78	-63880	B	16	10	9	8	-1	5	2.551
78	-63864	B	16	10	8	8	-1	4	2.391
78	-63608	B	16	9	8	8	-1	4	2.290
78	-63607	B	16	9	8	7	-1	4	2.212
78	-63591	B	16	9	7	7	-1	4	2.241
78	-63590	B	16	9	7	6	-1	4	2.411
78	-63335	B	16	8	7	7	-1	4	2.337
78	-63334	B	16	8	7	6	-1	4	2.492
78	-63318	B	16	8	6	6	-1	4	2.245
78	-63317	B	16	8	6	5	-1	4	2.231
78	-63301	B	16	8	5	5	-1	4	2.164
78	-63045	B	16	7	5	5	-1	3	1.966
78	-63044	B	16	7	5	4	-1	4	2.147
78	-63028	B	16	7	4	4	-1	4	2.147
78	-62755	B	16	6	3	3	-1	4	2.075
78	-62739	B	16	6	2	3	-1	4	2.289
78	-62738	B	16	6	2	2	-1	4	2.260
78	-62482	B	16	5	2	2	-1	4	2.125
78	-62466	B	16	5	1	2	-1	4	2.206
78	-62465	B	16	5	1	1	-1	4	2.143
78	-60074	B	15	11	11	10	-1	5	2.934
78	-60058	B	15	11	10	10	-1	5	2.643
78	-59802	B	15	10	10	10	-1	5	2.814
78	-59801	B	15	10	10	9	-1	5	2.694
78	-59785	B	15	10	9	9	-1	4	2.365
78	-59784	B	15	10	9	8	-1	5	2.516
78	-59529	B	15	9	9	9	-1	5	2.709
78	-59528	B	15	9	9	8	-1	4	2.353
78	-59512	B	15	9	8	8	-1	4	2.220
78	-59511	B	15	9	8	7	-1	4	2.083
78	-59495	B	15	9	7	7	-1	4	2.188
78	-59239	B	15	8	7	7	-1	4	2.185
78	-59238	B	15	8	7	6	-1	4	2.067
78	-59222	B	15	8	6	6	-1	3	1.953
78	-59205	B	15	8	5	5	-1	4	2.123
78	-58966	B	15	7	6	6	-1	4	2.220
78	-58949	B	15	7	5	5	-1	4	2.033
78	-58933	B	15	7	4	5	-1	4	2.057
78	-58932	B	15	7	4	4	-1	3	1.949
78	-58676	B	15	6	4	4	-1	4	2.064
78	-58660	B	15	6	3	4	-1	4	2.120
78	-58659	B	15	6	3	3	-1	4	2.064
78	-58643	B	15	6	2	3	-1	4	2.107
78	-58387	B	15	5	2	3	-1	4	2.262
78	-58386	B	15	5	2	2	-1	3	1.969
78	-58370	B	15	5	1	2	-1	3	1.920
78	-58369	B	15	5	1	1	-1	4	2.010
78	-58113	B	15	4	1	1	-1	4	2.013
78	-55689	B	14	10	9	9	-1	4	2.405
78	-55433	B	14	9	9	9	-1	4	2.256
78	-55432	B	14	9	9	8	-1	4	2.022
78	-55416	B	14	9	8	8	-1	4	2.012
78	-55415	B	14	9	8	7	-1	4	2.104
78	-55399	B	14	9	7	7	-1	3	1.896
78	-55160	B	14	8	8	8	-1	4	2.159
78	-55159	B	14	8	8	7	-1	4	2.159
78	-55143	B	14	8	7	7	-1	3	1.873
78	-55142	B	14	8	7	6	-1	4	2.001
78	-55127	B	14	8	6	7	-1	3	1.873
78	-55126	B	14	8	6	6	-1	3	1.901
78	-54870	B	14	7	6	6	-1	3	1.851
78	-54854	B	14	7	5	6	-1	3	1.897
78	-54853	B	14	7	5	5	-1	3	1.794
78	-54837	B	14	7	4	5	-1	4	2.076
78	-54836	B	14	7	4	4	-1	3	1.954
78	-54581	B	14	6	4	5	-1	3	1.737
78	-54580	B	14	6	4	4	-1	3	1.802
78	-54564	B	14	6	3	4	-1	3	1.884
78	-54563	B	14	6	3	3	-1	3	1.752
78	-54307	B	14	5	3	3	-1	3	1.913
78	-54291	B	14	5	2	3	-1	3	1.840
78	-54290	B	14	5	2	2	-1	3	1.812
78	-54274	B	14	5	1	2	-1	3	1.900
78	-54018	B	14	4	1	2	-1	3	1.964
78	-54017	B	14	4	1	1	-1	3	1.779
78	-51320	B	13	9	8	8	-1	3	1.812
78	-51064	B	13	8	8	8	-1	3	1.764
78	-51063	B	13	8	8	7	-1	3	1.853
78	-51047	B	13	8	7	7	-1	3	1.518
78	-51031	B	13	8	6	7	-1	3	1.738
78	-51030	B	13	8	6	6	-1	3	1.738
78	-50775	B	13	7	6	7	-1	3	1.731
78	-50774	B	13	7	6	6	-1	3	1.534
78	-50758	B	13	7	5	6	-1	3	1.615
78	-50757	B	13	7	5	5	-1	3	1.517
78	-50501	B	13	6	5	5	-1	2	1.418
78	-50485	B	13	6	4	5	-1	3	1.642
78	-50484	B	13	6	4	4	-1	2	1.490
78	-50468	B	13	6	3	4	-1	3	1.568
78	-50467	B	13	6	3	3	-1	3	1.568
78	-50212	B	13	5	3	4	-1	3	1.537
78	-50211	B	13	5	3	3	-1	3	1.659
78	-50195	B	13	5	2	3	-1	3	1.610
78	-50194	B	13	5	2	2	-1	2	1.447
78	-49938	B	13	4	2	2	-1	3	1.737
78	-49922	B	13	4	1	2	-1	3	1.704
78	-49921	B	13	4	1	1	-1	3	1.610
78	-46951	B	12	8	7	7	-1	2	1.114
78	-46695	B	12	7	7	7	-1	1	0.993
78	-46679	B	12	7	6	7	-1	2	1.021
78	-46678	B	12	7	6	6	-1	1	0.997
78	-46662	B	12	7	5	6	-1	2	1.038
78	-46661	B	12	7	5	5	-1	2	1.307
78	-46406	B	12	6	5	6	-1	2	1.161
78	-46405	B	12	6	5	5	-1	2	1.002
78	-46389	B	12	6	4	5	-1	2	1.246
78	-46388	B	12	6	4	4	-1	2	1.276
78	-46132	B	12	5	4	4	-1	2	1.282
78	-46116	B	12	5	3	4	-1	2	1.257
78	-46115	B	12	5	3	3	-1	2	1.299
78	-46099	B	12	5	2	3	-1	2	1.171
78	-46098	B	12	5	2	2	-1	3	1.540
78	-45843	B	12	4	2	3	-1	2	1.396
78	-45842	B	12	4	2	2	-1	2	1.381
78	-45826	B	12	4	1	2	-1	2	1.354
78	-45825	B	12	4	1	1	-1	2	1.310
78	-45569	B	12	3	1	1	-1	2	1.279
78	-42292	B	11	6	4	4	-1	1	0.970
78	-42003	B	11	5	2	3	-1	1	0.981
78	-41763	B	11	4	3	3	-1	1	0.887
78	-41747	B	11	4	2	3	-1	1	0.830
78	-41746	B	11	4	2	2	-1	1	0.954
78	-41730	B	11	4	1	2	-1	1	0.980
78	-41729	B	11	4	1	1	-1	2	1.310
78	-41474	B	11	3	1	2	-1	2	1.055
78	-41473	B	11	3	1	1	-1	2	1.135
78	-42020	B	11	5	3	4	-1	1	0.522
78	-42036	B	11	5	4	4	-1	0	0.475
78	-42293	B	11	6	4	5	-1	0	0.136
78	-42309	B	11	6	5	5	-1	0	0.176
78	-93900	B	23	15	13	12	-1	7	3.668
78	-93644	B	23	14	13	12	-1	6	3.498
78	-93337	B	23	13	10	9	-1	6	3.046
78	-84327	B	21	10	7	7	-1	6	3.156
78	-84053	B	21	9	6	5	-1	6	3.078
78	-84037	B	21	9	5	5	-1	5	2.914
78	-79105	B	20	6	1	1	-1	5	2.625
78	-76134	B	19	10	7	6	-1	5	2.834
